record_id,dataset,role,pair_id,mechanism_family,ton_groundtruth_label,cross_dataset_mapping,conn_relative_path,groundtruth_relative_path,conn_line_index,groundtruth_line_index,exact_join_rule,key_sha256,ts,source_local_orig_node_id,source_local_resp_node_id,orig_p,resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,completed_record_lower_bound_epoch,explicit_log_emission_time_available,allowed_for_static_completed_connection_supervision,allowed_for_temporal_replay,allowed_for_Gotham_C1_fit,allowed_for_Gotham_threshold_selection,report_or_sealed,selection_allowed_within_aux_role_only
ckbt_01793cf41307c67d78e0,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,1769,29304,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,365a6acd24500fc4e1aa23f40b0aefcaa4e0a8a84d5c84d1b389a0e7b2140ab4,1556021455.475539,9,3,42908,18040,tcp,-,0.004859,0,0,REJ,Sr,1,44,1,40,1556021455.480398,False,True,False,False,False,False,True
ckbt_01801ae0fa2453e43438,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,46835,44212,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,71f9685616a515705e89a41a26ee7476ede0ae161851fe6e46eb31ce158017bd,1556023400.495657,10,2,54809,10617,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_0180bc6f879413d90ad3,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,5819,134,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,e071c10ec8b7f524f2c62a95fd2df5b555cedc795d0dcaaa7140db686be68c74,1556021524.145394,11,12,53922,5910,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_0181595aec641a8e32b9,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,6792,1065,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,ef66fd9200750694409cb89de12354c9ff25b926b0c4606fcb244906d520be2e,1556021538.470017,10,5,50947,52869,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_0186cdc761e7abcddf32,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,23397,16695,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,6cfd39e9df61a294a43bbd6cff165c3e5a82c5052b64eae429405c17a40d24d4,1556022266.319654,11,0,53167,53,udp,dns,0.004423,44,44,SF,Dd,2,100,2,100,1556022266.324077,False,True,False,False,False,False,True
ckbt_019af590861e6da3f2c0,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,62485,58405,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,7a884593b782b32c4d1d575f2be8f45f1f4a74ef1d53a3ebbd1c1a7535f3907d,1556024255.416156,10,13,50949,6567,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_019f25ce345ae5a99268,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,42327,40075,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,a0746cceb9c2adb0283e1492ddbf1162bd6822fee89fb199117387b2b76179c6,1556023210.153883,10,13,50950,44442,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_01a104c8d361553d84e2,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,35921,33953,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,dc32089ece3f4cdc7c9c104ea57a9f85828504ec7b6cf2012a0dcbd92439c764,1556022902.352070,11,5,61174,7512,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_01aa144e7a1792bfa8d9,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,41559,39291,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,91e757fbb0355a14727719d0f6aaeeb32500a1cfd98a99f34698784b7571ee27,1556023175.127893,10,2,51044,691,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_01ace616cd9acfc2f5fc,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,30099,22638,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,a7a684f2e0b7f5e08a54804a5b586a385c08fddfe65df274edaf0764171922b9,1556022606.442442,9,13,49501,8701,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_01b6569ca9b758db2049,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,20134,13672,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,78d14595f545ad6007df2d07480ce1bf08b40f6df975bf891db572421db81396,1556022059.044338,9,12,49023,2323,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_01c4c172f1c3cc2ffeaf,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,42786,40417,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,131fdd385fb84e98fa8a0b285acd875b130822ebdd8c873c1c9ee297a33ccb5a,1556023226.178336,11,0,58807,53,udp,dns,0.002605,52,52,SF,Dd,2,108,2,108,1556023226.180941,False,True,False,False,False,False,True
ckbt_01ca3c61e0eaea0bb9fd,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,55287,52047,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,7a356855b1eaefe08d8a7fd86453ab668f50f1ad4f6193e18477abeb0c6ff87f,1556023827.446841,11,7,53921,6006,tcp,-,0.016261,0,0,REJ,Sr,2,88,1,40,1556023827.463102,False,True,False,False,False,False,True
ckbt_01da5d7d6735365ad713,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,19928,13484,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,2f267b46894f76a07edb015367788d8c3bfa4ce3da0b0ba9139f442a36c685ab,1556022041.097020,11,2,35526,25,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_01dad899cff4388f69a7,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,78925,73953,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,1fedfd1f7ee662f8570f2db9f35c6ac92e616c994fb51b1fe342b62e69abfc88,1556025216.125557,11,0,59623,53,udp,dns,0.002269,0,52,SHR,^d,0,0,2,108,1556025216.127826,False,True,False,False,False,False,True
ckbt_01f0c8420cece22b3210,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,41418,39158,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,ce146d788b459dec6f829b5d53c1e4e9c694de34e016a12c9e3bbdd2233c1b08,1556023168.351506,11,2,53924,44443,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_01f3121b4308306f636e,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,49586,46793,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,a890abdab89a3c40df106d65eaa5c5b399a1b4aa2fb0f0a2945a4438e2fb05b9,1556023525.306272,10,13,38135,6788,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_01f3d564657c3d51903f,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,41743,39465,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,81baf23f86ffa778b9a8ca67e2855eada3dcbf5ea837d7c3a0132447e43e1549,1556023182.079187,10,2,58547,1074,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_01f55839ff5f879983e6,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,38751,36537,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,3665527e40af94ec02279f9979769d6991296927dee67ffda66ff35c1ff27d71,1556023034.209018,9,8,50575,42510,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_0202a8965ccde7aaeff5,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,18793,12412,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,ab6f09ea9ac1bce4c4a37aadc056a15bdd055807ab911da4ec4c1d6a0d42c09b,1556021961.225943,10,5,58549,711,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_0205796fcd29e80e932e,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,63504,59386,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,b0fbc64d641ca85c400fdfc6494766c5e46cbb7c6d0cdc1a312501fa0f3ff125,1556024320.332938,11,13,54772,49165,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_0208d3af428fb831ab10,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,63623,59479,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,e3bc4f355503a4e009b29b83eb2f64e36b19b74f64c8c490909fae831797d2e3,1556024327.395616,9,7,45057,443,tcp,-,0.000325,0,0,RSTO,ShR,2,84,1,44,1556024327.395941,False,True,False,False,False,False,True
ckbt_0208ee8fb99234eca601,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,64680,60508,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,cdfc5d8aff49e23c7d1fd9595b12e98202f0dcc813dc4c88f992bc5241e19669,1556024400.312618,9,5,45839,6007,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_0212a39a1808ca747a58,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,76691,72125,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,0e5b8759db4eeea01769ffd998dfd9ce2212e1fa0fadb1452081d59ab3862e2e,1556025062.206895,10,13,58553,7443,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_02204b23e1abcaf4e5f7,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,78489,73667,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,0cdb6236e01929d8af6a922980e533e3c659f47cff9da817ed115164714e3d4a,1556025197.173288,9,13,49504,6666,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_02287a687074c3574236,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,67782,63459,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,042638e49d7c66a0d1c3acc41cc0d4befe40b0e23faf7440515c461bad017406,1556024596.165989,9,13,50570,1311,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_02331d19fe955e0ef9c8,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,76106,71569,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,8cccda591ca77c68c576add0deeaeab8ca55a8a1bdddf13a22c149031e805d64,1556025015.228014,11,13,53040,1658,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_023420204f449faf635b,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,44892,42482,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,69b365679846eed4ba861de5a631340057ce6dda9d965034acd6f3659ae42982,1556023316.488313,11,4,53921,1096,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_023648a1419a135f8426,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,74441,69990,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,fb5e76b273c403608e628008087e04917338dfa24d95810586f88b8e059cdfc0,1556024905.278861,11,7,53038,6005,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_023c6a75798e5620f2d0,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,9645,3864,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,f5a2eb9a285b8a20a26433918c536734984d367462e0238ed1e43a12203b32a9,1556021637.187816,10,13,50947,49176,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_0246141b59da0834e737,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,19403,12980,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,f86915e62065915cb08006b02ae716a394362fb5206caccc95354398f5d41c82,1556022003.057813,11,13,61177,425,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_0248bb97e2c3856babfc,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,78679,73762,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,3f1614d04caff9102ad787bc7ea6f87048e928b4c6b5be1f8cd8bbd6e997ee10,1556025204.209922,10,0,54960,53,udp,dns,0.003574,44,44,SF,Dd,2,100,2,100,1556025204.213496,False,True,False,False,False,False,True
ckbt_0252147fcd95a5fa2f3f,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,28672,21340,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,5c893f1da4f041784875afcff466c13f70af3a1d8b7ca719e39c79eda5f1d6d8,1556022508.481670,9,8,50573,5998,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_025951f5edcee7f395a2,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,11757,5966,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,aa47d1588194ea70616b8205c4df020338665383fd31b7db7e98289c4ee8410d,1556021705.489508,11,2,54768,57294,tcp,-,0.032844,0,0,REJ,Sr,1,44,1,40,1556021705.522352,False,True,False,False,False,False,True
ckbt_025e0d9e6d6cba2cbeca,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,33723,26124,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,c6f20bb32e4e23087a6773e217cd74d63afcf6c773a572002232aeb766440277,1556022786.249880,10,2,54804,1095,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_025e1db73b09f627372c,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,10493,4724,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,c7b3ad46dc5bcb783c4655fd7988da77aba1f5179cc1d6a50f50027c066f5278,1556021663.145537,10,5,50948,3333,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
ckbt_0260fd45edd9e23ba7f2,ToN-IoT_raw_network_Bro,aux_process_fit,scanning_fit_capture_1,reconnaissance_scan,scanning,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_scanning/normal_scanning_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_1.csv,64103,59951,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,206bba5579f139241b9bb8168b7817a4638674dab3ad22684a5d6df2e41020a2,1556024363.160936,10,13,58548,2038,tcp,-,-,-,-,S0,S,1,44,0,0,,False,True,False,False,False,False,True
