global_manifest_row_id,csv_file_id,csv_archive_path,row_index_within_file,frame.time,parsed_timestamp,label,binary_label,attack_type,inferred_device,inferred_protocol,frame.protocols,ip.src,ip.dst,time_bucket,row_order_bucket,is_transition_nearby,pcap_counterpart_candidate,split_eligibility_hint
84,1,processed/iotsim-cooler-motor-15.csv,84,"Jan 14, 2025 18:40:31.145814000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.34,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
85,1,processed/iotsim-cooler-motor-15.csv,85,"Jan 14, 2025 18:40:31.614725000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.34,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
86,1,processed/iotsim-cooler-motor-15.csv,86,"Jan 14, 2025 18:40:31.651058000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.34,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
87,1,processed/iotsim-cooler-motor-15.csv,87,"Jan 14, 2025 18:40:32.104371000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.34,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
88,1,processed/iotsim-cooler-motor-15.csv,88,"Jan 14, 2025 18:40:32.110753000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.34,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
89,1,processed/iotsim-cooler-motor-15.csv,89,"Jan 14, 2025 18:40:32.620004000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.34,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
90,1,processed/iotsim-cooler-motor-15.csv,90,"Jan 14, 2025 18:40:32.625369000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.34,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
91,1,processed/iotsim-cooler-motor-15.csv,91,"Jan 14, 2025 18:40:33.118449000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.34,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
92,1,processed/iotsim-cooler-motor-15.csv,92,"Jan 14, 2025 18:40:33.122712000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.34,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
93,1,processed/iotsim-cooler-motor-15.csv,93,"Jan 14, 2025 18:40:33.628510000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.34,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
94,1,processed/iotsim-cooler-motor-15.csv,94,"Jan 14, 2025 18:40:33.633207000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.34,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
95,1,processed/iotsim-cooler-motor-15.csv,95,"Jan 14, 2025 18:40:34.129342000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.34,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
96,1,processed/iotsim-cooler-motor-15.csv,96,"Jan 14, 2025 18:40:34.133856000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.34,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
97,1,processed/iotsim-cooler-motor-15.csv,97,"Jan 14, 2025 18:40:34.646305000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.34,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
98,1,processed/iotsim-cooler-motor-15.csv,98,"Jan 14, 2025 18:40:34.650265000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.34,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
99,1,processed/iotsim-cooler-motor-15.csv,99,"Jan 14, 2025 18:40:35.134914000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.34,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
100,1,processed/iotsim-cooler-motor-15.csv,100,"Jan 14, 2025 18:40:35.145686000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.34,,row_first_1k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
101,1,processed/iotsim-cooler-motor-15.csv,1000,"Jan 14, 2025 18:44:10.331194000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.34,,row_1k_10k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
102,1,processed/iotsim-cooler-motor-15.csv,5000,"Jan 14, 2025 19:09:35.651698000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.34,192.168.0.4,,row_1k_10k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
103,1,processed/iotsim-cooler-motor-15.csv,10000,"Jan 14, 2025 19:34:10.458393000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.34,,row_10k_100k,false,raw/benign/iotsim-cooler-motor-15_0-0_to_OpenvSwitch-20_5-0.pcap,eligible_benign
104,2,processed/iotsim-cooler-motor-14.csv,1,"Jan 14, 2025 18:40:11.709856000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
105,2,processed/iotsim-cooler-motor-14.csv,2,"Jan 14, 2025 18:40:11.716456000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
106,2,processed/iotsim-cooler-motor-14.csv,3,"Jan 14, 2025 18:40:12.236042000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
107,2,processed/iotsim-cooler-motor-14.csv,4,"Jan 14, 2025 18:40:12.247242000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
108,2,processed/iotsim-cooler-motor-14.csv,5,"Jan 14, 2025 18:40:12.735686000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
109,2,processed/iotsim-cooler-motor-14.csv,6,"Jan 14, 2025 18:40:12.740756000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
110,2,processed/iotsim-cooler-motor-14.csv,7,"Jan 14, 2025 18:40:13.229722000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
111,2,processed/iotsim-cooler-motor-14.csv,8,"Jan 14, 2025 18:40:13.234764000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
112,2,processed/iotsim-cooler-motor-14.csv,9,"Jan 14, 2025 18:40:13.725346000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
113,2,processed/iotsim-cooler-motor-14.csv,10,"Jan 14, 2025 18:40:13.729993000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
114,2,processed/iotsim-cooler-motor-14.csv,11,"Jan 14, 2025 18:40:14.229009000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
115,2,processed/iotsim-cooler-motor-14.csv,12,"Jan 14, 2025 18:40:14.234041000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
116,2,processed/iotsim-cooler-motor-14.csv,13,"Jan 14, 2025 18:40:14.730319000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
117,2,processed/iotsim-cooler-motor-14.csv,14,"Jan 14, 2025 18:40:14.736298000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
118,2,processed/iotsim-cooler-motor-14.csv,15,"Jan 14, 2025 18:40:15.230611000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
119,2,processed/iotsim-cooler-motor-14.csv,16,"Jan 14, 2025 18:40:15.235630000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
120,2,processed/iotsim-cooler-motor-14.csv,17,"Jan 14, 2025 18:40:15.732606000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
121,2,processed/iotsim-cooler-motor-14.csv,18,"Jan 14, 2025 18:40:15.737930000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
122,2,processed/iotsim-cooler-motor-14.csv,19,"Jan 14, 2025 18:40:16.234857000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
123,2,processed/iotsim-cooler-motor-14.csv,20,"Jan 14, 2025 18:40:16.239387000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
124,2,processed/iotsim-cooler-motor-14.csv,21,"Jan 14, 2025 18:40:16.742156000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
125,2,processed/iotsim-cooler-motor-14.csv,22,"Jan 14, 2025 18:40:16.748376000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
126,2,processed/iotsim-cooler-motor-14.csv,23,"Jan 14, 2025 18:40:17.240939000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
127,2,processed/iotsim-cooler-motor-14.csv,24,"Jan 14, 2025 18:40:17.246821000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
128,2,processed/iotsim-cooler-motor-14.csv,25,"Jan 14, 2025 18:40:17.743614000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
129,2,processed/iotsim-cooler-motor-14.csv,26,"Jan 14, 2025 18:40:17.748703000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
130,2,processed/iotsim-cooler-motor-14.csv,27,"Jan 14, 2025 18:40:18.253143000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
131,2,processed/iotsim-cooler-motor-14.csv,28,"Jan 14, 2025 18:40:18.258803000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
132,2,processed/iotsim-cooler-motor-14.csv,29,"Jan 14, 2025 18:40:18.742481000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
133,2,processed/iotsim-cooler-motor-14.csv,30,"Jan 14, 2025 18:40:18.747102000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
134,2,processed/iotsim-cooler-motor-14.csv,31,"Jan 14, 2025 18:40:19.227929000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
135,2,processed/iotsim-cooler-motor-14.csv,32,"Jan 14, 2025 18:40:19.232560000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
136,2,processed/iotsim-cooler-motor-14.csv,33,"Jan 14, 2025 18:40:19.735447000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
137,2,processed/iotsim-cooler-motor-14.csv,34,"Jan 14, 2025 18:40:19.740413000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
138,2,processed/iotsim-cooler-motor-14.csv,35,"Jan 14, 2025 18:40:20.238865000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
139,2,processed/iotsim-cooler-motor-14.csv,36,"Jan 14, 2025 18:40:20.243587000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
140,2,processed/iotsim-cooler-motor-14.csv,37,"Jan 14, 2025 18:40:20.729251000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
141,2,processed/iotsim-cooler-motor-14.csv,38,"Jan 14, 2025 18:40:20.734187000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
142,2,processed/iotsim-cooler-motor-14.csv,39,"Jan 14, 2025 18:40:21.235730000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
143,2,processed/iotsim-cooler-motor-14.csv,40,"Jan 14, 2025 18:40:21.240607000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
144,2,processed/iotsim-cooler-motor-14.csv,41,"Jan 14, 2025 18:40:21.746092000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
145,2,processed/iotsim-cooler-motor-14.csv,42,"Jan 14, 2025 18:40:21.751465000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
146,2,processed/iotsim-cooler-motor-14.csv,43,"Jan 14, 2025 18:40:22.259956000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
147,2,processed/iotsim-cooler-motor-14.csv,44,"Jan 14, 2025 18:40:22.264725000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
148,2,processed/iotsim-cooler-motor-14.csv,45,"Jan 14, 2025 18:40:22.775915000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
149,2,processed/iotsim-cooler-motor-14.csv,46,"Jan 14, 2025 18:40:22.782134000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
150,2,processed/iotsim-cooler-motor-14.csv,47,"Jan 14, 2025 18:40:23.282210000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
151,2,processed/iotsim-cooler-motor-14.csv,48,"Jan 14, 2025 18:40:23.286978000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
152,2,processed/iotsim-cooler-motor-14.csv,49,"Jan 14, 2025 18:40:23.761289000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
153,2,processed/iotsim-cooler-motor-14.csv,50,"Jan 14, 2025 18:40:23.766197000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
154,2,processed/iotsim-cooler-motor-14.csv,51,"Jan 14, 2025 18:40:24.269912000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
155,2,processed/iotsim-cooler-motor-14.csv,52,"Jan 14, 2025 18:40:24.276686000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
156,2,processed/iotsim-cooler-motor-14.csv,53,"Jan 14, 2025 18:40:24.779098000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
157,2,processed/iotsim-cooler-motor-14.csv,54,"Jan 14, 2025 18:40:24.790416000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
158,2,processed/iotsim-cooler-motor-14.csv,55,"Jan 14, 2025 18:40:25.277410000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
159,2,processed/iotsim-cooler-motor-14.csv,56,"Jan 14, 2025 18:40:25.293093000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
160,2,processed/iotsim-cooler-motor-14.csv,57,"Jan 14, 2025 18:40:25.774500000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
161,2,processed/iotsim-cooler-motor-14.csv,58,"Jan 14, 2025 18:40:25.779332000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
162,2,processed/iotsim-cooler-motor-14.csv,59,"Jan 14, 2025 18:40:26.259037000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
163,2,processed/iotsim-cooler-motor-14.csv,60,"Jan 14, 2025 18:40:26.263828000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
164,2,processed/iotsim-cooler-motor-14.csv,61,"Jan 14, 2025 18:40:26.750219000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
165,2,processed/iotsim-cooler-motor-14.csv,62,"Jan 14, 2025 18:40:26.754650000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
166,2,processed/iotsim-cooler-motor-14.csv,63,"Jan 14, 2025 18:40:27.241313000 GMT",,Benign,benign,,cooler-motor,tls,eth:ethertype:ip:tcp:tls,192.168.19.33,192.168.0.4,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
167,2,processed/iotsim-cooler-motor-14.csv,64,"Jan 14, 2025 18:40:27.246061000 GMT",,Benign,benign,,cooler-motor,,eth:ethertype:ip:tcp,192.168.0.4,192.168.19.33,,row_first_1k,false,raw/benign/iotsim-cooler-motor-14_0-0_to_OpenvSwitch-20_4-0.pcap,eligible_benign
