uid,role,source_group,attack_family,label_metric_only,score,p2_hard,m7_hard,tail_margin_score,tail_margin_tau_normal,tail_margin_tau_attack,quadrant
ton:ton_normal:normal_2:10687,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0017180263530462,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1070147,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.533459574915469e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1070267,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.140664092730731e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:107103,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0006131961708888,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1072538,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.550563507014886e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:107362,aux_normal_select,normal_2.pcap,benign,0,0.5047519207000732,True,False,0.0005230885581113,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1075158,aux_normal_select,normal_2.pcap,benign,0,0.504751980304718,True,False,0.0003288933658041,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1075419,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.249807483982295e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:107557,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0008517549140378,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:107579,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0005553207010962,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1076326,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0057468758895993,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1077303,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.319239375647157e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1077840,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.337167335208505e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1078110,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,5.582212907029316e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1078129,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,5.538669211091474e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1079351,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.009461554698646,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1079452,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.760080916341394e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1079507,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.826046930858865e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1079565,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.940607611089945e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1079712,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,9.056158160092308e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1079752,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.352829900104553e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1079884,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.647335976595059e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1080143,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.423056765925139e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1080172,aux_normal_select,normal_2.pcap,benign,0,5.257340340847349e-09,False,False,0.0091695003211498,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
ton:ton_normal:normal_2:1080293,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.523879710584879e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1080474,aux_normal_select,normal_2.pcap,benign,0,5.257340340847349e-09,False,False,0.0155161190778017,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
ton:ton_normal:normal_2:1080598,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001222653954755,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1080986,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.277850818354636e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1081120,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.993563147261739e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1081318,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,5.765842070104554e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:108162,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0005379126523621,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1082190,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.04558624420315e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1082898,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.531506369356066e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1083762,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.26750334049575e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1083839,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.218399357749149e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1084442,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.579948578495532e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1085302,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,5.35231338290032e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1085306,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.627618859056383e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1085771,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.672120409552008e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1086215,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.954137643333524e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1086780,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.743814785499126e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1087096,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.899041181895882e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1087119,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.10205058567226e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1087916,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.97687137289904e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1088045,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.407293742289767e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1090254,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001284032623516,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1091037,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.316525104921311e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1091888,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.228115282487124e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1091937,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.05479906173423e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1093529,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,5.980683636153117e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1093559,aux_normal_select,normal_2.pcap,benign,0,5.257340340847349e-09,False,False,0.0080665107816457,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
ton:ton_normal:normal_2:1093942,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.997195643838495e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1094299,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.217783422674984e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:109454,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0003370327758602,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1094851,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.127562664914876e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1094912,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.662484520347789e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1095589,aux_normal_select,normal_2.pcap,benign,0,5.257340340847349e-09,False,False,0.0102327400818467,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
ton:ton_normal:normal_2:1095734,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.231746374396607e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:109609,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0005134554230608,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1096153,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.245215627131984e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1096193,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.723848491674289e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1096656,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.326348713831976e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1096718,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.15771529939957e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1097498,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,5.618202703772113e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1098108,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.470721564255655e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:109847,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0005597294075414,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1098560,aux_normal_select,normal_2.pcap,benign,0,4.4016546780767385e-06,False,False,0.0253271926194429,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
ton:ton_normal:normal_2:1098636,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.187228427734226e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1099183,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.971789844101295e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1099966,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0001025537203531,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1101215,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.13944245944731e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:110137,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0007051797001622,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1102227,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,5.653411062667146e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:110267,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.000352892500814,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1102752,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.1265923907049e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1103275,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0135550424456596,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1104,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0093604689463973,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1105142,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.486348087899387e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1105534,aux_normal_select,normal_2.pcap,benign,0,0.504751980304718,True,False,0.0002912189520429,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1105555,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.379059050232172e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1105752,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.088650479796343e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1106028,aux_normal_select,normal_2.pcap,benign,0,0.504751980304718,True,False,7.327216735575348e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1106161,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.718277629464865e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1106214,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.317231938941404e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1106352,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.155529263196513e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1106592,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.732608744641766e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1106966,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.487693073926494e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1107153,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,5.222748950473033e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1107345,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0075129801407456,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1107646,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.20298703527078e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1107736,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.784845365677029e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1107897,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.449359691236168e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1108005,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,0.0035931838210672,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1108062,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.348587339743972e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1108573,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,8.152535156114027e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1109439,aux_normal_select,normal_2.pcap,benign,0,4.886852821073262e-06,False,False,0.0862995162606239,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
ton:ton_normal:normal_2:1109468,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.174585723783821e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1109760,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.65155564295128e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1109968,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.487856444437057e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1110590,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.880488945171237e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1111180,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.596552702831104e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1113144,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,5.615191912511364e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1113197,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,5.8685021940618753e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1113694,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.287069118116051e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1113750,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,6.870311335660517e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
ton:ton_normal:normal_2:1114761,aux_normal_select,normal_2.pcap,benign,0,0.065159872174263,True,False,7.41279436624609e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
