feature_row_index,extension_row_id,support_version,bank_partition,support_val_phase,source_contract_role,source_csv,source_group,exact_attack_label,mechanism_family,source_segment_id,csv_row_index,csv_timestamp_epoch,pcap_member,pcap_packet_index,packet_timestamp_epoch,timestamp_delta_us,timestamp_alignment_status,feature_dim,feature_vector_sha256,frontend,state_strategy,raw_label_column_read,raw_label_use,selection_allowed,report_only,sealed_final,forbidden_for_fit,forbidden_for_threshold,forbidden_for_model_selection,temporal_admissibility,same_capture_candidate_after_frozen_query,frozen_query_first_epoch,frozen_query_last_epoch,quarantine_reason
143,ckbr_932e563141da942fe8b7,support_v2_candidate_quarantined_materialized_v1,support_val,fit,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2793,41601,1737236780.722342,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110057,1737236780.722342,0.000000000,within_2us_epoch_match,115,bd4cac94af260fa3cd54f6bc11767e76a7e8a5d865e1a56fb6537a84391f8e46,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
144,ckbr_21945420f92a1614ca58,support_v2_candidate_quarantined_materialized_v1,support_val,fit,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2795,41695,1737236782.930772,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110262,1737236782.930772,0.000000000,within_2us_epoch_match,115,daf24c04d3e6713b58ebf4d8f969aa5d2baaa100291d98b8f10975089ea09adb,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
145,ckbr_09d06a9c32b4a3a0d61b,support_v2_candidate_quarantined_materialized_v1,support_val,fit,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2797,41727,1737236783.026681,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110294,1737236783.026681,0.000000000,within_2us_epoch_match,115,85cdc6b355d918aa547d13ef0a88b74cb8466e92409fe31b5169037b214615de,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
146,ckbr_cb7c46cd590536568532,support_v2_candidate_quarantined_materialized_v1,support_val,fit,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2799,41731,1737236783.034031,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110303,1737236783.034031,0.000000000,within_2us_epoch_match,115,12149a709ec22b55956445afaa23d2df86e8e6bad6db7102a7a33b4f3f08dc20,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
147,ckbr_91a033bcc8db85c5e95d,support_v2_candidate_quarantined_materialized_v1,support_val,fit,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2801,41753,1737236783.074869,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110330,1737236783.074869,0.000000000,within_2us_epoch_match,115,3db7f8b5392eedc3ffe54cf50710e24d0eda871f335255d5648b49b08f2e5918,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
148,ckbr_e6f6c2055bb657ec3922,support_v2_candidate_quarantined_materialized_v1,support_val,fit,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2803,41772,1737236783.123405,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110359,1737236783.123405,0.000000000,within_2us_epoch_match,115,82d649be5ad93af25f45448aebd21b9199a05091264094f4e85d33bf3f995f13,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
149,ckbr_b5a19f18c40d20b484fd,support_v2_candidate_quarantined_materialized_v1,support_val,fit,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2805,41791,1737236783.876264,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110400,1737236783.876264,0.000000000,within_2us_epoch_match,115,a25b7f22d9520a9fae8a12937d1da9c2aafe893c3dbf6a4b068090fcef3b794f,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
150,ckbr_8d6f6c141440416bf0f7,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2807,41877,1737236787.101105,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110635,1737236787.101105,0.000000000,within_2us_epoch_match,115,69c9f909ba353c311f11028223b5e110f5535689ca4cb5e9483a82ebbdca524c,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
151,ckbr_f050eda3bc725ee7a42b,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2809,42027,1737236790.774905,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,110956,1737236790.774905,0.000000000,within_2us_epoch_match,115,a901ac15548e7fc91ab7ef42475cdb84a79c1449eb91c60600d4e4d9fd1a24a7,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
152,ckbr_280c9cc81d2873448fac,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2811,42156,1737236793.52076,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,111232,1737236793.520760,0.000000000,within_2us_epoch_match,115,0980b55dc80e5d90bd871191571c8af6117bd970a9eab7ebdca76aa68f2312e4,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
153,ckbr_46279d6133365a51c246,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2813,42240,1737236795.716649,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,111405,1737236795.716649,0.000000000,within_2us_epoch_match,115,1f4eb8c575caaa4cbd4300572a58dd7828a1e5c8f5ebc1fad6c311c4ae313f93,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
154,ckbr_693960e2e2ee881a9ec6,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2815,43844,1737236873.025683,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,114926,1737236873.025683,0.000000000,within_2us_epoch_match,115,35607f3969a1475ba02155a638b931b263009333960becffafb0600cdf42b43d,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
155,ckbr_782a67d86062f05a8e7f,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2817,45448,1737236948.481207,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,118373,1737236948.481207,0.000000000,within_2us_epoch_match,115,d7ef1bd2a32bcc31f560d9ee402dcf1a3740ca838f9cade90433e1d89dd65a8d,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
156,ckbr_0178417db9928e038c94,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2819,45469,1737236948.66795,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,118396,1737236948.667950,0.000000000,within_2us_epoch_match,115,a1c1d8cf2ea9f2a704e5d2d1c57bc60c916eba032a24483e1c66d045d2e86509,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
157,ckbr_a4b7258a0b4c03c65da7,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2821,45492,1737236950.196396,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,118484,1737236950.196396,0.000000000,within_2us_epoch_match,115,7024141f10ce9becfd8fbbb499ca3166f3ca05239b6e468364fa75d93713880b,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
158,ckbr_c2d671132e7a7aec38b9,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2823,45533,1737236951.272242,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,118561,1737236951.272242,0.000000000,within_2us_epoch_match,115,42ae8263ab82f7ba4bb5acf7967b8723a9d78839ced8a0d15d7413c43b5c7a95,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
159,ckbr_e92f4551b720c1f34455,support_v2_candidate_quarantined_materialized_v1,support_val,select,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2825,47031,1737237043.712605,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,122462,1737237043.712605,0.000000000,within_2us_epoch_match,115,e6172f1219effbc7af639e4bd371c7eeda8768510c29e36cb4eeae5ca9417646,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
