csv_member,segment_id,label,segment_start_row,segment_end_row,segment_rows,phase_at_start,materialization_allowed_role,notes
processed/iotsim-air-quality-1.csv,220,Telnet Brute Force,7203,7203,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,221,TCP Scan,7204,7204,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,222,Telnet Brute Force,7205,7211,7,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,223,TCP Scan,7212,7212,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,224,Telnet Brute Force,7213,7214,2,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,225,TCP Scan,7215,7215,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,226,Telnet Brute Force,7216,7218,3,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,227,TCP Scan,7219,7219,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,228,Telnet Brute Force,7220,7222,3,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,229,TCP Scan,7223,7231,9,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,230,Telnet Brute Force,7232,7232,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,231,TCP Scan,7233,7247,15,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,232,Telnet Brute Force,7248,7250,3,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,233,TCP Scan,7251,7263,13,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,234,Telnet Brute Force,7264,7265,2,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,235,TCP Scan,7266,7270,5,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,236,Telnet Brute Force,7271,7278,8,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,237,TCP Scan,7279,7279,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,238,Telnet Brute Force,7280,7281,2,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,239,TCP Scan,7282,7290,9,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,240,Telnet Brute Force,7291,7308,18,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,241,TCP Scan,7309,7342,34,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,242,Telnet Brute Force,7343,7352,10,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,243,TCP Scan,7353,7361,9,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,244,Telnet Brute Force,7362,7369,8,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,245,TCP Scan,7370,7374,5,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,246,Telnet Brute Force,7375,7380,6,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,247,TCP Scan,7381,7515,135,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,248,Telnet Brute Force,7516,7516,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,249,TCP Scan,7517,7519,3,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,250,Telnet Brute Force,7520,7524,5,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,251,TCP Scan,7525,7525,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,252,Telnet Brute Force,7526,7534,9,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,253,TCP Scan,7535,7551,17,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,254,Telnet Brute Force,7552,7623,72,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,255,TCP Scan,7624,7668,45,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,256,Telnet Brute Force,7669,7669,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,257,TCP Scan,7670,7673,4,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,258,Telnet Brute Force,7674,7676,3,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,259,TCP Scan,7677,7679,3,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,260,Telnet Brute Force,7680,7681,2,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,261,TCP Scan,7682,7684,3,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,262,Telnet Brute Force,7685,7693,9,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,263,TCP Scan,7694,7725,32,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,264,Telnet Brute Force,7726,7731,6,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,265,TCP Scan,7732,7745,14,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,266,Telnet Brute Force,7746,7754,9,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,267,TCP Scan,7755,7756,2,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,268,Telnet Brute Force,7757,7757,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,269,TCP Scan,7758,7759,2,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,270,Telnet Brute Force,7760,7765,6,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,271,TCP Scan,7766,7769,4,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,272,Telnet Brute Force,7770,7773,4,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,273,TCP Scan,7774,7774,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,274,Telnet Brute Force,7775,7791,17,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,275,TCP Scan,7792,7796,5,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,276,Telnet Brute Force,7797,7799,3,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,277,TCP Scan,7800,7800,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,278,Telnet Brute Force,7801,7801,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,279,TCP Scan,7802,7822,21,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,280,Telnet Brute Force,7823,7831,9,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,281,TCP Scan,7832,7888,57,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,282,Telnet Brute Force,7889,7890,2,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,283,TCP Scan,7891,7894,4,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,284,Telnet Brute Force,7895,7896,2,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,285,TCP Scan,7897,7902,6,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,286,Telnet Brute Force,7903,7943,41,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,287,TCP Scan,7944,7994,51,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,288,Telnet Brute Force,7995,8021,27,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,289,TCP Scan,8022,8072,51,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,291,TCP Scan,8077,8183,107,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,292,Telnet Brute Force,8184,8201,18,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,293,TCP Scan,8202,8217,16,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,294,Telnet Brute Force,8218,8218,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,295,TCP Scan,8219,8226,8,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,296,Telnet Brute Force,8227,8231,5,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,297,TCP Scan,8232,8294,63,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,298,Telnet Brute Force,8295,8295,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,299,TCP Scan,8296,8296,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,300,Telnet Brute Force,8297,8300,4,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,301,TCP Scan,8301,8302,2,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,302,Telnet Brute Force,8303,8308,6,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,303,TCP Scan,8309,8309,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,304,Telnet Brute Force,8310,8312,3,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,305,TCP Scan,8313,8316,4,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,306,Telnet Brute Force,8317,8320,4,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,307,TCP Scan,8321,8321,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,308,Telnet Brute Force,8322,8327,6,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,309,TCP Scan,8328,8330,3,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,310,Telnet Brute Force,8331,8371,41,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,311,TCP Scan,8372,8409,38,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,312,Telnet Brute Force,8410,8457,48,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,313,TCP Scan,8458,8518,61,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,314,Telnet Brute Force,8519,8526,8,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,315,TCP Scan,8527,8536,10,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,316,Telnet Brute Force,8537,8548,12,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,317,TCP Scan,8549,8552,4,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,318,Telnet Brute Force,8553,8561,9,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,319,TCP Scan,8562,8562,1,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,320,Telnet Brute Force,8563,8580,18,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,321,TCP Scan,8581,8613,33,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,322,Telnet Brute Force,8614,8643,30,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,323,TCP Scan,8644,8708,65,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,324,Telnet Brute Force,8709,8716,8,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,325,TCP Scan,8717,8722,6,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,326,Telnet Brute Force,8723,8734,12,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,327,TCP Scan,8735,8737,3,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,328,Telnet Brute Force,8738,8756,19,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,329,TCP Scan,8757,8771,15,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,330,Telnet Brute Force,8772,8801,30,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,331,TCP Scan,8802,8874,73,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,333,TCP Scan,8883,8922,40,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,334,Telnet Brute Force,8923,8940,18,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,335,TCP Scan,8941,8949,9,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-air-quality-1.csv,336,Telnet Brute Force,8950,8969,20,late_2000_10000,attack_support_candidate_pool,support_candidate_file_only
